PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
78351,152,Andrew Toney,1610612755,PHL,52,1058,197,437,0.451,22,67,0.328,133,167,0.796,16,69,85,188,18,8,112,78,549,462,1.68,0.16,1986
76441,152,Wayne Cooper,1610612743,DEN,69,1561,235,524,0.448,0,3,0.0,79,109,0.725,162,311,473,68,13,101,78,257,549,807,0.87,0.17,1986
76350,154,Kenny Carr,1610612757,POR,49,1443,201,399,0.504,0,2,0.0,126,169,0.746,131,368,499,83,29,13,103,159,528,808,0.81,0.28,1986
76834,155,Lancaster Gordon,1610612746,LAC,70,1130,221,545,0.406,14,48,0.292,70,95,0.737,64,62,126,139,61,13,102,106,526,414,1.36,0.6,1986
76497,156,Quintin Dailey,1610612746,LAC,49,924,200,491,0.407,1,10,0.1,119,155,0.768,34,49,83,79,43,8,71,113,520,335,1.11,0.61,1986
77609,157,Dirk Minniefield,1610612745,HOU,74,1600,218,482,0.452,11,39,0.282,62,90,0.689,29,111,140,348,72,7,157,174,509,627,2.22,0.46,1986
77615,157,Mike Mitchell,1610612759,SAN,40,922,208,478,0.435,1,2,0.5,92,112,0.821,38,65,103,38,19,9,51,68,509,337,0.74,0.37,1986
770,159,Mark West,1610612739,CLE,78,1333,209,385,0.543,0,2,0.0,89,173,0.514,126,213,339,41,22,81,106,229,507,624,0.39,0.21,1986
76019,160,Mark Alarie,1610612743,DEN,64,1110,217,443,0.49,2,9,0.222,67,101,0.663,73,141,214,74,22,28,56,138,503,525,1.32,0.39,1986
77950,161,Clint Richardson,1610612754,IND,78,1396,218,467,0.467,6,17,0.353,59,74,0.797,51,92,143,241,49,7,85,106,501,592,2.83,0.58,1986
23,162,Dennis Rodman,1610612765,DET,77,1155,213,391,0.545,0,1,0.0,74,126,0.587,163,169,332,56,38,48,93,166,500,651,0.6,0.41,1986
77420,162,Maurice Lucas,1610612760,SEA,63,1120,175,388,0.451,0,5,0.0,150,187,0.802,88,219,307,65,34,21,75,171,500,602,0.87,0.45,1986
77633,164,Johnny Moore,1610612759,SAN,55,1234,198,448,0.442,22,79,0.278,56,70,0.8,32,68,100,250,83,3,102,97,474,544,2.45,0.81,1986
899,165,Mark Price,1610612739,CLE,67,1217,173,424,0.408,23,70,0.329,95,114,0.833,33,84,117,202,43,4,105,75,464,455,1.92,0.41,1986
402,166,Jon Koncak,1610612737,ATL,82,1684,169,352,0.48,0,1,0.0,125,191,0.654,153,340,493,31,52,76,92,262,463,774,0.34,0.56,1986
77626,167,Sidney Moncrief,1610612749,MIL,39,992,158,324,0.488,8,31,0.258,136,162,0.84,57,70,127,121,27,10,63,73,460,490,1.92,0.43,1986
77770,168,Louis Orr,1610612752,NYK,65,1440,166,389,0.427,1,5,0.2,125,172,0.727,102,130,232,110,47,18,70,123,458,525,1.57,0.67,1986
149,169,Michael Adams,1610612764,WAS,63,1303,160,393,0.407,28,102,0.275,105,124,0.847,38,85,123,244,85,6,81,88,453,578,3.01,1.05,1986
